3dmodel_id,path,meshes,materials,textures,images,image_height_max,image_height_min,image_width_max,image_width_min,vertices,faces,extent_x,extent_y,extent_z
B06X3W3YQD,D/B06X3W3YQD.glb,1,1,3,3,4096,4096,4096,4096,914,1568,0.31493327021598816,0.0020332278218120337,0.26892124116420746
B073772TP9,9/B073772TP9.glb,1,1,4,4,2048,2048,2048,2048,7373,11834,0.2938916087150574,0.41099733114242554,0.18002206087112427
B07QFRQS17,7/B07QFRQS17.glb,1,1,3,3,4096,4096,4096,4096,29384,51270,1.6159288883209229,1.016396403312683,1.8755083680152893
B07QJ766RB,B/B07QJ766RB.glb,1,1,4,4,4096,4096,4096,4096,22839,42763,0.5698451995849609,0.21096450090408325,0.19820466101169565
B07TYTRH3B,B/B07TYTRH3B.glb,1,1,3,3,4096,4096,4096,4096,19301,35349,0.4927530139684677,1.0470107793807983,0.6007718741893768
B075YNL7PH,H/B075YNL7PH.glb,1,1,3,3,2048,2048,2048,2048,361,554,0.9503178000450134,0.6400707960128784,0.029195457696914673
B07VD8DQ5N,N/B07VD8DQ5N.glb,1,1,3,3,4096,4096,4096,4096,722,1248,0.761726438999176,0.020911317318677902,0.507731020450592
B07JGZP163,3/B07JGZP163.glb,1,1,3,3,4096,4096,4096,4096,6062,9004,1.6499839425086975,0.41986197233200073,0.3898899704217911
B07VB7P7N8,8/B07VB7P7N8.glb,1,1,3,3,4096,4096,4096,4096,7664,13452,0.8000000715255737,0.40000007450580455,0.40000003576278687
B07K7NXVXR,R/B07K7NXVXR.glb,1,1,3,3,4096,4096,4096,4096,21998,35822,1.471929907798767,0.9398000240325928,1.9918678998947144
B010QZD6I6,6/B010QZD6I6.glb,1,1,3,3,4096,4096,4096,4096,7682,12574,0.23012398420286007,0.09194801849432119,0.23012401163578
B084ZB8Z79,9/B084ZB8Z79.glb,1,1,3,3,4096,4096,4096,4096,12177,14870,1.4596360921859741,0.5097291469573975,1.985077142715454
B00WRDS8H0,0/B00WRDS8H0.glb,1,1,3,3,4096,4096,4096,4096,13309,15978,0.330199986696244,0.18288002109417473,0.27886054282803013
B07QCMB7LV,V/B07QCMB7LV.glb,1,1,3,3,4096,4096,4096,4096,24422,44218,1.8945087790489197,0.8144115805625916,0.9688439965248108
B07P5LP2TT,T/B07P5LP2TT.glb,1,1,3,3,4096,4096,4096,4096,30439,51646,1.7094182968139648,0.9180887341499329,0.9474253058433533
B075X5HBD4,4/B075X5HBD4.glb,1,1,3,3,2048,2048,2048,2048,30703,55296,0.7462622225284576,0.4499548375606537,0.6392187476158142
B07BKKXRVC,C/B07BKKXRVC.glb,1,1,3,3,4096,4096,4096,4096,503486,979184,2.1988792419433594,0.7689628601074219,0.9183067083358765
B07Q2MFD1V,V/B07Q2MFD1V.glb,1,1,3,3,4096,4096,4096,4096,4642,7938,0.589199960231781,0.7111999988555908,0.4063999652862549
B075X33T21,1/B075X33T21.glb,1,1,3,3,2048,2048,2048,2048,8172,15544,0.8185189366340637,1.0675232410430908,0.9540926218032837
B0825DBY3C,C/B0825DBY3C.glb,1,1,3,3,4096,4096,4096,4096,28782,50604,0.14703554660081863,0.5122244358062744,0.5521858185529709
B07TC2MBRL,L/B07TC2MBRL.glb,1,1,3,3,4096,4096,4096,4096,64501,38018,0.4849999760178965,0.849999964237214,0.5499999947407664
B075QDMWTL,L/B075QDMWTL.glb,1,1,3,3,2048,2048,2048,2048,12935,22360,2.219427227973938,1.7705796957015991,2.3465696573257446
B075QFF9FY,Y/B075QFF9FY.glb,1,1,3,3,2048,2048,2048,2048,45432,84957,1.6058082580566406,1.2679717540740967,2.4926693439483643
B07QD5G1KC,C/B07QD5G1KC.glb,1,1,3,3,4096,4096,4096,4096,5390,10080,0.2209799885749817,0.20065997540950775,0.2209799885749817
B07QGG6C67,7/B07QGG6C67.glb,1,1,3,3,4096,4096,4096,4096,5089,9760,0.1946277916431427,0.21425506472587585,0.1946277916431427
B07QHJPNTL,L/B07QHJPNTL.glb,1,1,3,3,4096,4096,4096,4096,5476,10053,0.30989983677864075,0.432007372379303,0.3100399672985077
B07DB92L1K,K/B07DB92L1K.glb,1,1,3,3,2048,2048,2048,2048,48072,86326,1.9248703718185425,0.9586646556854248,0.8275532424449921
B076HF77HC,C/B076HF77HC.glb,1,1,3,3,4096,2048,4096,2048,6432,9925,0.8763169646263123,1.6312006711959839,1.211344838142395
B07QJ1X2HC,C/B07QJ1X2HC.glb,1,1,3,3,4096,4096,4096,4096,56282,100128,2.1703834533691406,1.346199870109558,1.913711130619049
B07L6KPT9P,P/B07L6KPT9P.glb,1,1,3,3,2048,2048,2048,2048,8298,14348,0.4056296944618225,0.7422167658805847,0.32209670543670654
B071SLGZ3X,X/B071SLGZ3X.glb,1,1,3,3,2048,2048,2048,2048,8378,15398,0.8482971787452698,0.5076825022697449,0.6107263267040253
B0723H8JP1,1/B0723H8JP1.glb,1,1,3,3,2048,2048,2048,2048,12437,20936,0.766983300447464,0.486331045627594,0.5577964782714844
B07HSJX7YW,W/B07HSJX7YW.glb,1,1,3,3,2048,2048,2048,2048,2245,3936,0.44955332577228546,1.0329196453094482,0.6109189689159393
B014I8UQJY,Y/B014I8UQJY.glb,1,1,3,3,4096,4096,4096,4096,24391,25578,0.4216400042637997,0.03048000268233595,0.2565399719730726
B07HZ57QD3,3/B07HZ57QD3.glb,1,1,3,3,2048,2048,2048,2048,29820,50354,2.245728373527527,0.9298936128616333,0.9029795825481415
B07DBFWCRH,H/B07DBFWCRH.glb,1,1,3,3,2048,2048,2048,2048,8266,14388,0.5021581649780273,0.747559130191803,0.3657686114311218
B088HFSQXT,T/B088HFSQXT.glb,1,1,3,3,4096,4096,4096,4096,17090,12994,0.6095999479293823,0.020065998658537865,0.13995401561260223
B07DBDWZ61,1/B07DBDWZ61.glb,1,1,3,3,2048,2048,2048,2048,9192,14180,1.106902301311493,0.5104762315750122,0.549901157617569
B071ZLY18Y,Y/B071ZLY18Y.glb,1,1,3,3,2048,2048,2048,2048,10626,18888,1.4894944429397583,0.9025790095329285,0.9553826153278351
B07YDYRHNR,R/B07YDYRHNR.glb,1,1,3,3,4096,4096,4096,4096,82963,144058,0.2665651738643646,0.6345264911651611,0.2618865668773651
B082TC37LY,Y/B082TC37LY.glb,1,1,3,3,4096,4096,4096,4096,23967,44180,1.9477534294128418,0.8678648471832275,1.0203118324279785
B07S6WNZ7Y,Y/B07S6WNZ7Y.glb,1,1,3,3,4096,4096,4096,4096,5693,4676,0.6428739992729574,1.769871950149536,0.1917700059986824
B07B4M26ZJ,J/B07B4M26ZJ.glb,1,1,3,3,2048,2048,2048,2048,10828,19496,2.207615852355957,0.9634320139884949,0.9562172591686249
B07BWMSLWY,Y/B07BWMSLWY.glb,1,1,3,3,2048,2048,2048,2048,19524,33763,2.593192219734192,0.9229001998901367,3.4596272706985474
B07M6PHS9P,P/B07M6PHS9P.glb,1,1,3,3,4096,4096,4096,4096,10910,17846,0.5241098403930664,0.9375855922698975,0.6260125935077667
B071F6VV2T,T/B071F6VV2T.glb,1,1,4,4,2048,2048,2048,2048,17605,30474,0.5687276721000671,1.445870041847229,0.5684716701507568
B075HWK9M3,3/B075HWK9M3.glb,1,1,3,3,2048,2048,2048,2048,1167,1920,0.1641896665096283,0.12700727581977844,0.16418971121311188
B075X2WNWG,G/B075X2WNWG.glb,1,1,3,3,2048,2048,2048,2048,17589,26890,2.1018035411834717,0.6568606495857239,0.7965080142021179
B07TJWWPJS,S/B07TJWWPJS.glb,1,1,3,3,4096,4096,4096,4096,36574,67488,0.6202930808067322,0.8051204681396484,0.6718307435512543
B07VDD5HT4,4/B07VDD5HT4.glb,1,1,3,3,4096,4096,4096,4096,12476,19788,1.650000214576722,0.49999998157673553,0.4000002852218023
B075QDV39J,J/B075QDV39J.glb,1,1,3,3,2048,2048,2048,2048,31191,56912,1.031787395477295,0.872547447681427,2.227597713470459
B07XDMYNT1,1/B07XDMYNT1.glb,1,1,3,3,4096,4096,4096,4096,4242,6934,0.23999999463558197,0.23999999463558197,0.13099199533462524
B003QTD4Y6,6/B003QTD4Y6.glb,1,1,3,3,4096,4096,4096,4096,914,1568,0.22850314527750015,0.0030830963514745235,0.2032422348856926
B07QJYGDZ9,9/B07QJYGDZ9.glb,1,1,3,3,4096,4096,4096,4096,57832,103460,1.6133419275283813,0.8412441611289978,2.184727191925049
B07R4TY73P,P/B07R4TY73P.glb,1,1,3,3,4096,4096,4096,4096,36059,66716,1.93999993801117,0.8900000246099576,0.9500000262690559
B07B4DB68P,P/B07B4DB68P.glb,1,1,3,3,2048,2048,2048,2048,11899,21531,2.1285202503204346,0.9499599933624268,0.8991599082946777
B07B4MH5Q1,1/B07B4MH5Q1.glb,1,1,3,3,2048,2048,2048,2048,7610,14208,0.8387320935726166,0.46440932154655457,0.6389327645301819
B0746KJVP2,2/B0746KJVP2.glb,1,1,3,3,4096,4096,4096,4096,16137,24428,0.8051602244377136,0.9663918614387512,0.8127420544624329
B07Q3Y23R3,3/B07Q3Y23R3.glb,1,1,3,3,4096,4096,4096,4096,42020,82760,1.1224122047424316,0.777715265750885,0.8488349616527557
B07QC6354F,F/B07QC6354F.glb,1,1,3,3,4096,4096,4096,4096,4356,5340,0.990599871802331,0.6603998948534339,0.49860187367407593
B07QGWLB66,6/B07QGWLB66.glb,1,1,3,3,4096,4096,4096,4096,2354,3928,1.0125778317451477,0.4563843011856079,0.40725141763687134
B07PNHSR4G,G/B07PNHSR4G.glb,1,1,3,3,4096,4096,4096,4096,27144,31196,0.659993532927075,1.8922997841477383,0.3809999508624706
B078JGHZT3,3/B078JGHZT3.glb,1,1,3,3,2048,2048,2048,2048,8020,14954,0.11610181629657745,0.1792251318693161,0.11598070710897446
B073WRF56P,P/B073WRF56P.glb,1,1,3,3,2048,2048,2048,2048,51872,67862,2.4479767084121704,0.35741084814071655,2.615822672843933
B07JK86YC4,4/B07JK86YC4.glb,1,1,3,3,4096,4096,4096,4096,12805,23732,0.5897879886241604,0.7947660210868088,0.5499099764385214
B07CB54MDV,V/B07CB54MDV.glb,1,1,3,3,2048,2048,2048,2048,43911,81256,2.983817934989929,0.8774465918540955,1.9382519125938416
B07HZ5XRS6,6/B07HZ5XRS6.glb,1,1,3,3,2048,2048,2048,2048,33894,59946,2.3693900108337402,0.978177547454834,1.0044842958450317
B07L6C51SC,C/B07L6C51SC.glb,1,1,3,3,2048,2048,2048,2048,8298,14348,0.4056296944618225,0.7422167658805847,0.32209670543670654
B07QBMQFPL,L/B07QBMQFPL.glb,1,1,3,3,4096,4096,4096,4096,26532,48512,0.993373692035675,0.8391278386116028,0.9762588143348694
B08555N6YQ,Q/B08555N6YQ.glb,1,1,3,3,4096,4096,4096,4096,7566,13640,0.43993234634399414,0.6146711707115173,0.3606608510017395
B085FJSG58,8/B085FJSG58.glb,1,1,3,3,4096,4096,4096,4096,25139,45790,0.8123915791511536,1.0128448009490967,0.9404576122760773
B00NUS53CY,Y/B00NUS53CY.glb,1,1,3,3,4096,4096,4096,4096,20016,28976,0.9071819186210632,1.3597058057785034,0.3518269956111908
B00WRDRRWW,W/B00WRDRRWW.glb,1,1,3,3,4096,4096,4096,4096,20240,38362,0.2555240399270076,0.15493999995660568,0.2362701112542822
B07QCMB9WR,R/B07QCMB9WR.glb,1,1,3,3,4096,4096,4096,4096,16619,29838,0.821494847536087,1.0159310102462769,1.071645438671112
B07H93GTMN,N/B07H93GTMN.glb,1,1,3,3,4096,4096,4096,4096,13094,20224,1.669796109199524,0.9799320101737976,2.049779772758484
B082L1R2V6,6/B082L1R2V6.glb,1,1,3,3,4096,4096,4096,4096,18203,29760,0.7628177404403687,0.7616643905639648,0.5031443983316422
B081H43WV2,2/B081H43WV2.glb,1,1,3,3,4096,4096,4096,4096,70964,128495,0.6150928139686584,1.072119951248169,0.6545851528644562
B079LNFJQX,X/B079LNFJQX.glb,1,1,3,3,4096,4096,4096,4096,42769,84928,0.1574176549911499,0.20763453841209412,0.028338639065623283
B07TTY35MY,Y/B07TTY35MY.glb,1,1,3,3,4096,4096,4096,4096,31760,55696,0.3500000029802313,0.599999964237214,0.2900000816583579
B07TR659GF,F/B07TR659GF.glb,1,1,3,3,4096,4096,4096,4096,3764,4032,1.523746013641358,0.4498340125582987,0.3949700080778486
B07QFRSC43,3/B07QFRSC43.glb,1,1,3,3,4096,4096,4096,4096,25733,47724,0.5270844101905823,1.0793509483337402,0.4890119731426239
B07P5LNMMS,S/B07P5LNMMS.glb,1,1,3,3,4096,4096,4096,4096,37520,64076,0.8203945758775285,1.0388093040954085,1.0007092063606742
B01M5BDH0H,H/B01M5BDH0H.glb,1,1,3,3,2048,2048,2048,2048,15608,19100,0.9996266067028046,0.5698763728141785,0.7110364735126495
B07MHMGJMM,M/B07MHMGJMM.glb,1,1,3,3,4096,4096,4096,4096,6842,11180,0.5970050692558289,0.6179646253585815,0.5959495007991791
B07CB5GT3M,M/B07CB5GT3M.glb,1,1,3,3,4096,4096,4096,4096,21383,37940,0.7797799583369659,0.9194798969602322,0.8991600498761381
B073NZWZBP,P/B073NZWZBP.glb,1,1,3,3,2048,2048,2048,2048,512,574,0.4523962438106537,0.5550152063369751,0.044073328375816345
B07MQD17DM,M/B07MQD17DM.glb,1,1,3,3,4096,4096,4096,4096,181985,354500,2.315375566482544,1.2713998556137085,2.2188589572906494
B07QJ1YNWH,H/B07QJ1YNWH.glb,1,1,3,3,4096,4096,4096,4096,26978,45872,0.5107300281524658,1.015858769416809,0.6465696692466736
B07QK35CN1,1/B07QK35CN1.glb,1,1,3,3,4096,4096,4096,4096,183032,357512,1.9364818334579468,1.5769672393798828,2.2218945026397705
B07HGGHQ6X,X/B07HGGHQ6X.glb,1,1,3,3,4096,4096,4096,4096,6411,11016,1.0050777190830908,0.4549139129232959,1.0050776591757833
B07QGG6BHT,T/B07QGG6BHT.glb,1,1,3,3,4096,4096,4096,4096,11656,22240,0.2258487492799759,0.20053233206272125,0.22584868967533112
B071ZHY8X9,9/B071ZHY8X9.glb,1,1,3,3,2048,2048,2048,2048,21690,21344,1.249997854232788,1.2244125604629517,0.5912379920482635
B07MF1S1WL,L/B07MF1S1WL.glb,1,1,4,4,4096,4096,4096,4096,9647,16878,0.22327208518981934,0.3811369240283966,0.3477861285209656
B0853VY3JP,P/B0853VY3JP.glb,1,1,3,3,4096,4096,4096,4096,14159,25912,0.8453990817070007,0.8482565879821777,0.9098991751670837
B07HSG5DGP,P/B07HSG5DGP.glb,1,1,3,3,2048,2048,2048,2048,5262,7546,1.4800889492034912,0.506488025188446,0.454257994890213
B075X4VW5G,G/B075X4VW5G.glb,1,1,3,3,2048,2048,2048,2048,11118,20286,0.6654900014400482,0.41819700598716736,0.5010381639003754
B078JMXRGC,C/B078JMXRGC.glb,1,1,3,3,4096,4096,4096,4096,12608,22528,0.38693277537822723,0.0620260126888752,0.2313908189535141
B07B4ZXKBD,D/B07B4ZXKBD.glb,1,1,4,4,4096,2048,4096,2048,17278,19774,0.3227322846651077,0.7529780268669128,0.3263683170080185
B07S24M5RK,K/B07S24M5RK.glb,1,1,3,3,4096,4096,4096,4096,6848,9648,1.8498820066452026,0.30987998843193054,0.41986192762851715
B07HSL882C,C/B07HSL882C.glb,1,1,3,3,2048,2048,2048,2048,59507,99019,2.1158199310302734,1.0998198986053467,2.166852355003357
B07JJYXVF7,7/B07JJYXVF7.glb,1,1,3,3,4096,4096,4096,4096,4875,7908,0.349757980201218,0.43992805480957,0.3497579933120957
B0825CZCLB,B/B0825CZCLB.glb,1,1,4,4,4096,4096,4096,4096,35993,67640,0.25378742814064026,0.4521135091781616,0.25378741323947906
B07GFRCLMN,N/B07GFRCLMN.glb,1,1,3,3,4096,4096,4096,4096,3282,3564,1.0966003332708345,0.7348219475557936,0.5600701236012138
B072Y6Y96S,S/B072Y6Y96S.glb,1,1,3,3,2048,2048,2048,2048,7928,13700,0.6831257343292236,0.9509277939796448,0.7722269892692566
B082QDKRC5,5/B082QDKRC5.glb,1,1,3,3,4096,4096,4096,4096,13783,24560,1.9283193945884705,0.8297349214553833,0.8688908219337463
B07QGG6C74,4/B07QGG6C74.glb,1,1,3,3,4096,4096,4096,4096,3210,5888,0.18999198079109192,0.1814446747303009,0.18999198079109192
B07DBDRHRP,P/B07DBDRHRP.glb,1,1,3,3,2048,2048,2048,2048,17883,33125,2.0389506816864014,1.617146611213684,2.47658109664917
B071HSMPHL,L/B071HSMPHL.glb,1,1,3,3,4096,4096,4096,4096,63117,119936,0.6229352653026581,1.4082964658737183,0.18838705122470856
B075YNL272,2/B075YNL272.glb,1,1,3,3,2048,2048,2048,2048,9151,15040,0.5092213153839111,0.7676141262054443,0.3634548783302307
B078JHPRZ3,3/B078JHPRZ3.glb,1,1,3,3,4096,4096,4096,4096,20588,31676,0.6091975569725037,0.7738461494445801,0.23446213662624338
B07B7DL3GX,X/B07B7DL3GX.glb,1,1,3,3,2048,2048,2048,2048,12631,14520,1.4987198114395142,0.7621811628341675,0.812790721654892
B07DBDTCTY,Y/B07DBDTCTY.glb,1,1,3,3,2048,2048,2048,2048,7626,13096,0.7340747117996216,0.46145951747894287,0.3615613877773285
B07H8SKPRY,Y/B07H8SKPRY.glb,1,1,3,3,4096,4096,4096,4096,1096,1280,0.4599999785423279,0.4203423261642456,0.40072134137153625
B07P8ST73W,W/B07P8ST73W.glb,1,1,3,3,4096,4096,4096,4096,20339,36346,1.8546754121780396,0.9798206686973572,0.9616721570491791
B085W6LSW8,8/B085W6LSW8.glb,1,1,3,3,4096,4096,4096,4096,8754,15656,0.9399998188018799,0.3118749482897698,1.8600001335144043
B071J7Q39G,G/B071J7Q39G.glb,1,1,3,3,2048,2048,2048,2048,6702,10920,0.9985011219978333,0.934220552444458,1.0440900921821594
B072FVHS9G,G/B072FVHS9G.glb,1,1,3,3,2048,2048,2048,2048,11223,19777,2.0551512241363525,0.8726761341094971,0.9679530262947083
B073G8VWJX,X/B073G8VWJX.glb,1,1,3,3,2048,2048,2048,2048,4424,6810,0.9482219815254211,0.4539338946342468,0.4971543699502945
B074KLRCPW,W/B074KLRCPW.glb,2,2,6,6,4096,4096,4096,4096,24536,39240,0.9143999917030217,0.46989994880357255,0.9143999372005285
B07DBCFNH9,9/B07DBCFNH9.glb,1,1,3,3,2048,2048,2048,2048,19962,34478,1.2758942246437073,1.1214760541915894,0.8420168161392212
B07DBG2663,3/B07DBG2663.glb,1,1,3,3,2048,2048,2048,2048,30376,51502,0.5553776621818542,0.7034972906112671,0.6573641002178192
B07J2WK7QG,G/B07J2WK7QG.glb,1,1,3,3,2048,2048,2048,2048,18484,32866,0.8465543985366821,0.8279751539230347,0.8491499423980713
B084S6W1WV,V/B084S6W1WV.glb,1,1,3,3,4096,4096,4096,4096,4560,5700,1.100000023841858,0.7500001441348729,0.6000001728534698
B07Y2BTPJ3,3/B07Y2BTPJ3.glb,1,1,3,3,4096,4096,4096,4096,68200,115078,0.6730999946594238,0.4724399745464325,0.6730999946594238
B07MNBYN11,1/B07MNBYN11.glb,1,1,3,3,4096,4096,4096,4096,21299,28388,0.683259083712364,0.8636001185894023,0.441960058873121
B075X2BH3Z,Z/B075X2BH3Z.glb,1,1,4,4,2048,2048,2048,2048,9490,15952,0.2823679596185684,0.559083878993988,0.28049013018608093
B073P2WNLJ,J/B073P2WNLJ.glb,1,1,3,3,4096,4096,4096,4096,3115,4796,0.41982489824295044,1.475286841392517,0.4198249578475952
B07MHMJCW7,7/B07MHMJCW7.glb,1,1,4,4,4096,4096,4096,4096,30792,54546,0.24014084041118622,0.5107666850090027,0.2401408925652504
B07HZ58Q5R,R/B07HZ58Q5R.glb,1,1,3,3,4096,4096,4096,4096,58316,104036,2.023811459541321,0.9576604962348938,0.9974135756492615
B072ZMSBQT,T/B072ZMSBQT.glb,1,1,3,3,2048,2048,2048,2048,13220,24120,0.44499659538269043,0.47923168540000916,0.44499683380126953
B082QD6R9M,M/B082QD6R9M.glb,1,1,3,3,4096,4096,4096,4096,299177,550164,1.1509892344474792,0.46924713253974915,0.4818311482667923
B08DW12FDD,D/B08DW12FDD.glb,1,1,3,3,4096,4096,4096,4096,21456,37472,1.3996000289916992,0.7620000243186951,1.3996000289916992
B07B4VSTF6,6/B07B4VSTF6.glb,1,1,3,3,4096,2048,4096,2048,153853,120476,0.8055756986141205,1.0687519311904907,0.38087719678878784
B07BWL4BTP,P/B07BWL4BTP.glb,1,1,3,3,4096,4096,4096,4096,14678,25704,3.2382153272628784,0.8527672290802002,2.5506852865219116
B073P1WWTL,L/B073P1WWTL.glb,1,1,3,3,4096,4096,4096,4096,1538,2196,0.838581919670105,0.9677422642707825,0.0729837492108345
B01MRT550V,V/B01MRT550V.glb,1,1,3,3,4096,4096,4096,4096,10990,14380,0.571499943733216,0.11684001048680606,0.07111982014177629
B07HPQYW8L,L/B07HPQYW8L.glb,1,1,3,3,2048,2048,2048,2048,23322,43516,1.7256736755371094,0.8925201296806335,0.8332479000091553
B07QBQDD2G,G/B07QBQDD2G.glb,1,1,3,3,4096,4096,4096,4096,9502,17136,1.2611656188964844,1.571428894996643,1.9967410564422607
B07TN1ZSX8,8/B07TN1ZSX8.glb,1,1,3,3,4096,4096,4096,4096,28202,54252,0.9181193709373474,0.6053435802459717,0.9131865799427032
B075HWX46N,N/B075HWX46N.glb,1,1,3,3,2048,2048,2048,2048,3081,5456,0.12151207774877548,0.28238168358802795,0.12140807509422302
B07TZVV4LB,B/B07TZVV4LB.glb,1,1,3,3,4096,4096,4096,4096,37804,70162,0.6089598536491394,1.5740697383880615,0.34896854404360056
B07P5LMN2C,C/B07P5LMN2C.glb,1,1,3,3,4096,4096,4096,4096,16353,28565,1.6306798458099365,0.8407400250434875,0.9093200266361237
B07JGMW8DG,G/B07JGMW8DG.glb,1,1,3,3,4096,4096,4096,4096,6598,9762,0.8600000143051147,2.0399999618530273,0.599999725818634
B075YQXQ5C,C/B075YQXQ5C.glb,1,1,3,3,4096,4096,4096,4096,2664,4018,1.3961999416351318,0.9136667251586914,0.48209577798843384
B075X543WR,R/B075X543WR.glb,1,1,3,3,2048,2048,2048,2048,39328,71836,0.7808984816074371,0.9534062147140503,0.8476045429706573
B07L1DPX3Q,Q/B07L1DPX3Q.glb,1,1,3,3,4096,4096,4096,4096,996,1316,0.3999999761581421,0.5587999820709229,0.3555999994277954
B07MBFDHMH,H/B07MBFDHMH.glb,1,1,4,4,4096,4096,4096,4096,8375,14548,0.18618059158325195,0.3694811165332794,0.18618062138557434
B0714QGLVP,P/B0714QGLVP.glb,1,1,3,3,2048,2048,2048,2048,6256,10376,0.5199310779571533,0.42968398332595825,0.5199311971664429
B07B4YNHPF,F/B07B4YNHPF.glb,1,2,3,3,2048,2048,2048,2048,22733,41824,1.6759613752365112,1.3510041236877441,2.321889877319336
B07CB5GN5S,S/B07CB5GN5S.glb,1,1,3,3,4096,4096,4096,4096,101378,191143,3.400712251663208,0.8321124911308289,2.429911494255066
B07RMYYSYT,T/B07RMYYSYT.glb,1,1,3,3,4096,4096,4096,4096,3404,4920,0.9019261002540588,1.1353778839111328,0.2562066614627838
B07DBDX23M,M/B07DBDX23M.glb,1,1,3,3,2048,2048,2048,2048,3542,5154,0.4996673911809921,1.5177029371261597,0.4007972627878189
B07L3XD93D,D/B07L3XD93D.glb,1,1,3,3,4096,4096,4096,4096,25045,37840,0.6667500208388336,1.104899929093009,0.7238999619473323
B0842LDVT7,7/B0842LDVT7.glb,1,1,3,3,4096,4096,4096,4096,4078,7584,0.22744350135326385,0.2345917969942093,0.22744349390268326
B07P8SV5PV,V/B07P8SV5PV.glb,1,1,3,3,4096,4096,4096,4096,30776,56002,1.8699989163874018,0.759993430161934,0.9100057544096243
B07QJ22YVJ,J/B07QJ22YVJ.glb,1,1,3,3,4096,4096,4096,4096,183032,357512,1.9364818334579468,1.5769672393798828,2.2218945026397705
B07MJL66B8,8/B07MJL66B8.glb,1,1,3,3,4096,4096,4096,4096,47434,91628,1.5580207705497742,0.826538622379303,0.8351061940193176
B082QBZB1Q,Q/B082QBZB1Q.glb,1,1,3,3,4096,4096,4096,4096,10880,19428,0.7619999349117279,0.8381999731063843,0.7874000072479248
B07QHKQMZW,W/B07QHKQMZW.glb,1,1,3,3,4096,4096,4096,4096,4765,8400,0.21678519994020462,0.3312970697879791,0.21678517013788223
B07P5LN3D6,6/B07P5LN3D6.glb,1,1,3,3,4096,4096,4096,4096,21717,37922,1.0285289883613586,0.9667824506759644,0.9663425385951996
B07DBB77BL,L/B07DBB77BL.glb,1,1,3,3,4096,4096,4096,4096,40555,70084,2.20774507522583,0.8565672636032104,1.0001263916492462
B06VVXMJ1S,S/B06VVXMJ1S.glb,1,1,3,3,4096,4096,4096,4096,914,1568,0.45102129876613617,0.002114003524184227,0.393209770321846
B07S4C7X4Z,Z/B07S4C7X4Z.glb,1,1,3,3,4096,4096,4096,4096,5016,7272,0.6695225536823273,0.30479997396469116,0.6695224046707153
B07QDL462L,L/B07QDL462L.glb,1,1,3,3,4096,4096,4096,4096,11600,20704,1.0054986476898193,0.872970700263977,1.016022652387619
B071SLGYB3,3/B071SLGYB3.glb,1,1,3,3,2048,2048,2048,2048,12071,19128,2.0877387523651123,0.8621388077735901,0.9353644251823425
B075X4HZPX,X/B075X4HZPX.glb,1,1,3,3,4096,4096,4096,4096,108797,205776,2.235460638999939,0.7877680063247681,0.9128845036029816
B075X4F3RQ,Q/B075X4F3RQ.glb,1,1,3,3,2048,2048,2048,2048,18234,34358,0.851406991481781,0.8851763606071472,0.7758241891860962
B0853P1X94,4/B0853P1X94.glb,1,1,3,3,4096,4096,4096,4096,15458,18628,0.21275821328163147,0.1591472625732422,0.1680707954801619
B07DB95WHM,M/B07DB95WHM.glb,1,1,3,3,2048,2048,2048,2048,29783,49228,2.1068155765533447,0.9830147624015808,1.103603720664978
B07B79WTSL,L/B07B79WTSL.glb,1,1,3,3,2048,2048,2048,2048,9954,18324,0.682923436164856,1.0805385112762451,0.7939426898956299
B07BWMSP1R,R/B07BWMSP1R.glb,1,1,3,3,2048,2048,2048,2048,44769,76516,2.43179190158844,0.8709064364433345,3.182454466819763
B07BWLC7ZR,R/B07BWLC7ZR.glb,1,1,3,3,4096,4096,4096,4096,23505,40920,2.438399910926819,0.8381999731063843,3.1495999097824097
B075X2LLX3,3/B075X2LLX3.glb,1,1,3,3,4096,4096,4096,4096,186956,344976,0.8226790726184845,0.9349949359893799,0.18484407663345337
B075HWMCDD,D/B075HWMCDD.glb,1,1,3,3,2048,2048,2048,2048,3323,6332,0.05830758064985275,0.12967872619628906,0.04684455692768097
B07149T97D,D/B07149T97D.glb,1,1,4,4,2048,2048,2048,2048,16148,26100,0.34102995693683624,0.8486141562461853,0.34102995693683624
B07B4L5BSH,H/B07B4L5BSH.glb,1,1,3,3,2048,2048,2048,2048,17388,33132,0.8328742980957031,0.4923182427883148,0.6519919335842133
B07B4SC6SS,S/B07B4SC6SS.glb,1,1,4,4,4096,2048,4096,2048,20772,25734,0.6818964183330536,0.74407559633255,0.6367639601230621
